,YEAR_MONTH,TAVG,TMAX,TMIN,temp_celsius,month,ref_temp,diff
362,198406,57.1,65.6,48.56666666666667,13.944444444444445,6.0,14.684908789386402,-0.740464344941957
363,198506,56.166666666666664,65.13333333333334,47.4,13.425925925925926,6.0,14.684908789386402,-1.258982863460476
364,198606,62.3,71.76666666666667,51.6,16.833333333333332,6.0,14.684908789386402,2.1484245439469305
365,198706,54.833333333333336,63.5,45.93333333333333,12.685185185185185,6.0,14.684908789386402,-1.9997236042012165
366,198806,63.1,72.76666666666667,52.666666666666664,17.27777777777778,6.0,14.684908789386402,2.592868988391377
367,198906,61.03333333333333,69.6,50.766666666666666,16.12962962962963,6.0,14.684908789386402,1.444720840243228
368,199006,57.9,66.9,47.2,14.38888888888889,6.0,14.684908789386402,-0.29601990049751237
369,199106,55.266666666666666,62.833333333333336,47.5,12.925925925925926,6.0,14.684908789386402,-1.758982863460476
370,199206,60.63333333333333,70.9,49.03333333333333,15.907407407407408,6.0,14.684908789386402,1.2224986180210067
371,199306,53.96666666666667,63.13333333333333,44.7,12.203703703703702,6.0,14.684908789386402,-2.4812050856826993
372,199406,55.166666666666664,64.13333333333334,46.333333333333336,12.87037037037037,6.0,14.684908789386402,-1.8145384190160314
373,199506,63.6,72.5,53.96666666666667,17.555555555555554,6.0,14.684908789386402,2.870646766169152
374,199606,56.43333333333333,65.33333333333333,47.766666666666666,13.574074074074074,6.0,14.684908789386402,-1.1108347153123272
375,199706,61.86666666666667,71.93333333333334,50.333333333333336,16.59259259259259,6.0,14.684908789386402,1.90768380320619
376,199806,58.3,66.26666666666667,50.86666666666667,14.61111111111111,6.0,14.684908789386402,-0.07379767827529093
377,199906,65.4,75.16666666666667,54.43333333333333,18.555555555555554,6.0,14.684908789386402,3.870646766169152
378,200006,58.1,66.46666666666667,49.8,14.5,6.0,14.684908789386402,-0.18490878938640165
379,200106,57.56666666666667,65.4,49.3,14.203703703703702,6.0,14.684908789386402,-0.48120508568269926
380,200206,61.46666666666667,70.2,52.833333333333336,16.37037037037037,6.0,14.684908789386402,1.6854615809839686
381,200306,55.6,65.13333333333334,47.4,13.11111111111111,6.0,14.684908789386402,-1.573797678275291
382,200406,55.4,64.03333333333333,47.43333333333333,13.0,6.0,14.684908789386402,-1.6849087893864017
383,200506,57.43333333333333,65.83333333333333,49.03333333333333,14.129629629629628,6.0,14.684908789386402,-0.5552791597567737
384,200606,61.266666666666666,70.33333333333333,51.63333333333333,16.25925925925926,6.0,14.684908789386402,1.5743504698728579
385,200706,59.833333333333336,69.93333333333334,49.833333333333336,15.462962962962964,6.0,14.684908789386402,0.778054173576562
386,200806,58.166666666666664,67.26666666666667,50.166666666666664,14.537037037037036,6.0,14.684908789386402,-0.14787175234936534
387,200906,57.4,66.66666666666667,49.166666666666664,14.11111111111111,6.0,14.684908789386402,-0.5737976782752909
388,201006,58.8,67.5,50.13333333333333,14.888888888888888,6.0,14.684908789386402,0.20398009950248586
389,201106,63.266666666666666,72.76666666666667,54.06666666666667,17.37037037037037,6.0,14.684908789386402,2.6854615809839686
390,201206,56.5,65.06666666666666,48.63333333333333,13.61111111111111,6.0,14.684908789386402,-1.073797678275291
391,201306,64.06666666666666,73.0,55.7,17.814814814814817,6.0,14.684908789386402,3.129906025428415
392,201406,56.4,64.5,49.333333333333336,13.555555555555555,6.0,14.684908789386402,-1.1293532338308463
393,201506,56.36666666666667,65.06666666666666,49.06666666666667,13.537037037037036,6.0,14.684908789386402,-1.1478717523493653
394,201606,59.666666666666664,69.23333333333333,51.56666666666667,15.37037037037037,6.0,14.684908789386402,0.6854615809839686
395,201706,56.3,65.53333333333333,48.56666666666667,13.5,6.0,14.684908789386402,-1.1849087893864017
396,195207,61.214285714285715,69.77777777777777,51.7037037037037,16.23015873015873,7.0,17.283419391853126,-1.0532606616943951
397,195307,62.72,70.91304347826087,53.24,17.066666666666666,7.0,17.283419391853126,-0.21675272518645983
398,195407,62.464285714285715,70.57142857142857,54.57142857142857,16.924603174603174,7.0,17.283419391853126,-0.3588162172499523
399,195507,64.28,73.33333333333333,54.47826086956522,17.933333333333334,7.0,17.283419391853126,0.6499139414802073
400,195607,59.75,67.46153846153847,50.785714285714285,15.416666666666668,7.0,17.283419391853126,-1.8667527251864584
401,195707,64.1,72.57692307692308,54.96551724137931,17.833333333333332,7.0,17.283419391853126,0.5499139414802059
402,195807,59.61290322580645,67.45161290322581,50.724137931034484,15.340501792114695,7.0,17.283419391853126,-1.942917599738431
403,195907,64.09677419354838,74.29032258064517,52.12903225806452,17.83154121863799,7.0,17.283419391853126,0.5481218267848647
404,196007,64.51724137931035,71.41935483870968,55.87096774193548,18.06513409961686,7.0,17.283419391853126,0.781714707763733
405,196107,60.54838709677419,68.83870967741936,51.41935483870968,15.860215053763442,7.0,17.283419391853126,-1.4232043380896844
